Time,Agent[1],Agent[2],Agent[3],Agent[4],Agent[5],Agent[6]
0.0,1.0471975511965974,1.0471975511965976,1.0471975511965976,1.0471975511965979,1.0471975511965965,1.0471975511965992
0.02,1.0484991853705017,1.0484968488826378,1.047193275301688,1.045897877402473,1.0459001929490261,1.0471979272732597
0.04,1.0497620947720039,1.0498126715750977,1.0472421049606977,1.0446385029861154,1.04458845281331,1.0471414800723613
0.06,1.0509880898427044,1.0511444851049039,1.0473415824827488,1.0434173359021452,1.0432629759824799,1.047030837864605
0.08,1.0521788876785445,1.052491817060255,1.0474894192368975,1.0422324087514032,1.041924331384191,1.0468684430682949
0.1,1.0533361185907335,1.053854253405819,1.0476834836292417,1.0410818688192842,1.0405730172618863,1.0466565654726212
0.12,1.0544613321262746,1.055231435455775,1.0479217902023215,1.0399639690390894,1.0392094661508857,1.0463973142052392
0.14,1.0555560026011326,1.0566230571704274,1.0482024897433209,1.0388770597794192,1.0378340493137095,1.0460926485715756
0.16,1.0566215341932006,1.0580288627498686,1.0485238603011284,1.037819581366985,1.036447080690571,1.045744387877833
0.18,1.0576592656370787,1.0594486445015066,1.0488842990241467,1.0367900572668858,1.0350488204137918,1.0453542203361765
0.2,1.0586704745581494,1.0608822409612433,1.0492823147410426,1.0357870878516637,1.033639477928583,1.044923711138904
0.22,1.0596563814794582,1.0623295352507225,1.0497165212156985,1.0348093446984103,1.032219214757256,1.0444543097780405
0.24,1.0606181535314072,1.0637904536554614,1.0501856310155269,1.0338555653602113,1.030788146939124,1.0439473566778565
0.26,1.0615569078911724,1.065264964410827,1.050688449939338,1.0329245485642273,1.0293463471742252,1.0434040891997958
0.28,1.0624737149760026,1.066753076684775,1.0512238719571072,1.0320151497940495,1.027893846695335,1.0428256470723172
0.3,1.0633696014121519,1.0682548397480738,1.0517908746194726,1.031126277218545,1.0264306368894807,1.042213077291862
0.32,1.0642455527990275,1.0697703423243976,1.0523885148996626,1.0302568879335023,1.0249566706873265,1.0415673385356694
0.34,1.0651025162862184,1.0712997121142285,1.0530159254349125,1.0294059844859167,1.0234718637362012,1.0408893051221078
0.36,1.0659414029793473,1.072843115487984,1.0536723111383146,1.0285726116538916,1.021976095370262,1.0401797705497868
0.38,1.0667630901891902,1.0744007573451766,1.0543569461555815,1.0277558534578746,1.0204692093891605,1.039439450642603
0.4,1.0675684235370853,1.0759728811377949,1.05506917114437,1.0269548303813847,1.0189510146547411,1.0386689863242113
0.42,1.0683582189284786,1.0775597690573995,1.0558083908567235,1.0261686967815165,1.0174212855134595,1.0378689460420076
0.44,1.069133264405293,1.0791617423867743,1.0565740720078565,1.0253966384714084,1.0158797620506648,1.0370398278575887
0.46,1.0698943218868298,1.0807791620182834,1.0573657414169555,1.024637870458505,1.0143261501813137,1.0361820612176986
0.48,1.070642128808,1.0824124291424544,1.05818298440798,1.0238916348239775,1.0127601215802462,1.0352960084169271
0.5,1.0713773996628382,1.0840619861117093,1.0590254434605966,1.0231571987299162,1.0111813134537517,1.0343819657607753
0.52,1.072100827460499,1.0857283174856094,1.0598928171034367,1.0224338525421053,1.0095893281528068,1.0334401644351292
0.54,1.072813085100229,1.0874119512655689,1.0607848590438687,1.021720908057207,1.0079837326270087,1.0324707710857037
0.56,1.0735148266711443,1.0891134603285997,1.0617013775303568,1.0210176968240865,1.0063640577168762,1.0314738881085228
0.58,1.0742066886820334,1.0908334640714776,1.062642234945442,1.0203235685498138,1.0047297972808478,1.030449553649972
0.6,1.0748892912258226,1.092572630278642,1.0636073476292378,1.0196378895815832,1.0030804071518624,1.0293977413124373
0.62,1.0755632390827585,1.094331677229285,1.064596685935294,1.0189600414564277,1.0014153039169764,1.0283183595588434
0.64,1.0762291227658256,1.0961113760614423,1.0656102745226586,1.0182894195111185,0.9997338635119082,1.0272112508066336
0.66,1.0768875195113503,1.0979125534135152,1.0666481928900469,1.0176254315451605,0.998035419620736,1.0260761901987763
0.68,1.0775389942172033,1.0997360943666,1.0677105761602113,1.016967496530175,0.996319261869234,1.024912884036163
0.7000000000000001,1.0781841003303965,1.1015829457142685,1.068797616124944,1.016315043359316,0.9945846337983716,1.0237209678522887
0.72,1.0788233806853178,1.1034541195901943,1.0699095625636705,1.0156675096307035,0.9928307306024036,1.0225000041072967
0.74,1.0794573682931203,1.1053506974882032,1.0710467248513427,1.015024340459057,0.9910566966136274,1.0212494794742366
0.76,1.080086587082131,1.1072738347141422,1.0722094738743853,1.0143849873099664,0.9892616225133328,1.0199688016856285
0.78,1.0807115525882836,1.1092247653144391,1.0733982442767978,1.0137489068513825,0.987444542245524,1.018657295903159
0.8,1.081327411975158,1.1112101681510473,1.0746135370623002,1.0131155598170203,0.9856044296068043,1.017314200567256
0.8200000000000001,1.0819784210167853,1.1131924210494037,1.0758559761978557,1.0124844098764787,0.9837401944821194,1.0159338845569437
0.84,1.082619857984918,1.1151720781895755,1.0771331545239287,1.0118549230431655,0.9818506309017789,1.01455466253622
0.86,1.0832972038096065,1.117149196213017,1.0784073043103217,1.0112266350262469,0.979934853909322,1.0131701139110723
0.88,1.08396479694479,1.11912402672914,1.0796869023458393,1.010598698234444,0.9779918410867445,1.0118190418386286
0.9,1.0846697647707355,1.1210962736448509,1.080933766814952,1.0099703492095937,0.9760208777393484,1.0104942750001058
0.92,1.0853654219892108,1.1230659112292307,1.0821485964692863,1.009349085333043,0.9740148837025501,1.0092414084562644
0.9400000000000001,1.0861006426965414,1.1250322232715588,1.0833304517779785,1.0086960641810059,0.9720124449771399,1.0080134802753618
0.96,1.0868273029669968,1.126995224008672,1.0844797705995413,1.0080118209939433,0.9700134670181555,1.0068577215922776
0.98,1.0875956937252864,1.1289541522687645,1.0855951820816674,1.0072954492713087,0.9680186395608694,1.00572619027169
1.0,1.088356191866712,1.1309090570784692,1.0866771922046359,1.006547541779148,0.966027835303573,1.0046674889470477
1.02,1.0891605757901655,1.1328591225975344,1.0877243860441381,1.0057671919782334,0.9640417915359665,1.0036322392335482
1.04,1.089957650823088,1.134804435172272,1.088737343547387,1.0049550534881528,0.9620603458663624,1.0026704782823241
1.06,1.0908007532375432,1.1367441184230125,1.0897146059773584,1.004110222899162,0.9600842882402252,1.0017313184022854
1.08,1.0916370399357012,1.1386782988268729,1.0906671574958609,1.0032230936153586,0.9581134186107668,1.0008662986950252
1.1,1.0925214792918885,1.1406061367188693,1.091541525763699,1.0023447389137643,0.9561484815961321,1.0000229448952327
1.12,1.093399499429773,1.1425273834809229,1.0923923268804119,1.0014220733759862,0.9541896550252889,0.9992543689872042
1.1400000000000001,1.0943277757741914,1.1444411516292137,1.0931644811213128,1.0005077449284832,0.952237722003423,0.9985064317229622
1.16,1.0952499178562114,1.146347249092229,1.0939143135623646,0.9995471212223594,0.9502928070169077,0.9978338984295139
1.18,1.0962243907467961,1.1482447333996426,1.0945850635797918,0.9985945029384289,0.9483557381609025,0.9971808783540244
1.2,1.0971928953786811,1.1501334724998629,1.0952348505752936,0.9975936341750553,0.9464265835967227,0.9966038709539706
1.22,1.0982157729879791,1.1520124617928542,1.0958051551778227,0.9966005512357397,0.9445062229738732,0.9960451430113171
1.24,1.099232721311996,1.1538945244833907,1.0963430889699854,0.9955572938589425,0.9425946648528345,0.9955630137024383
1.26,1.1003061771674165,1.1557174031199275,1.096849475106924,0.994521592843193,0.9406928470601987,0.9950978118819265
1.28,1.10137325065363,1.1575449559061641,1.097322434874346,0.9934341838941614,0.9388007136933467,0.9947097681579375
