Time,Agent[0]_X,Agent[0]_Y,Agent[0]_Z,Agent[0]_Norm,Agent[1]_X,Agent[1]_Y,Agent[1]_Z,Agent[1]_Norm,Agent[2]_X,Agent[2]_Y,Agent[2]_Z,Agent[2]_Norm,Agent[3]_X,Agent[3]_Y,Agent[3]_Z,Agent[3]_Norm,Agent[4]_X,Agent[4]_Y,Agent[4]_Z,Agent[4]_Norm,Agent[5]_X,Agent[5]_Y,Agent[5]_Z,Agent[5]_Norm
1.3,-0.04529558215603248,-1.124084867491655e-05,0.00020895569833179195,0.04529606552112923,-0.04529463507274034,-1.5493226654991636e-05,0.00022107779456259635,0.04529517724663455,2.0046991702216133e-06,-0.04533674320261305,0.00026762293263260517,0.04533753312954478,0.045300968720623835,-1.2395461347125547e-05,0.00021832961481660362,0.045301496537036245,0.04529945372631072,-1.1039082148833756e-05,0.0002168470126671096,0.04529997408818689,6.142308352387016e-07,0.04532434855970724,0.00021031701832985306,0.04532483652466178
1.35,-0.045257746213615974,4.2769090900535785e-06,0.0002510215981823549,0.04525844255463036,-0.04525674712153016,9.760391499035276e-07,0.0002856600963432321,0.04525764866478841,1.9814918506000367e-06,-0.045283572963584984,0.0003278384261191647,0.04528475971348722,0.04526311988696019,7.487796304772587e-06,0.0002464340722179159,0.04526379135380039,0.045261659502562335,1.0849820615277395e-05,0.0002809204706681889,0.04526253257336955,7.072028509697762e-07,0.04529756727398482,0.0002583351967535563,0.04529830392537008
1.4000000000000001,-0.04522259311304343,3.806021027868068e-06,0.00027790283590301,0.04522344715233329,-0.045221773105137864,1.1143738542812582e-05,0.0003134822183366026,0.0452228610114032,2.021515467909296e-06,-0.045247507044012814,0.0002614337679545109,0.04524826234674146,0.04522813452753294,1.4702700997126783e-05,0.0002958087953088828,0.0452291042565892,0.04522649660282374,1.868319752684755e-05,0.00028051534332584893,0.045227370395424696,6.349795134528623e-07,0.04526282876705778,0.0003055742909281456,0.045263860242432584
1.4500000000000002,-0.04519012193353801,5.066305260543699e-06,0.00022468914254325512,0.04519068080087153,-0.04518920731903897,1.7046987636135437e-05,0.0003172841519774039,0.04519032438427465,2.1909411698217696e-06,-0.045215722370974376,0.0003494283373473017,0.04521707259976255,0.04519551193813065,1.5284023962891524e-05,0.00028653331730721376,0.04519642280416699,0.04519384556044992,1.3512249903868678e-05,0.00036129941019025225,0.045195291750208894,6.89026708530005e-07,0.0452234339549058,0.0003590628653094008,0.04522485937280213
1.5,-0.04515929465370205,1.638812161719909e-05,0.00029039591821478083,0.04516023131007777,-0.04515832855185664,1.2270117302190272e-05,0.0003683523237381081,0.04515983250176658,2.1875523037451217e-06,-0.04518611863265409,0.0002830480457318707,0.0451870051902742,0.04516501982197774,1.935334156932811e-05,0.00028704166296922295,0.04516593609112681,0.04516323620811402,-2.967922547725266e-07,0.0003356626274118035,0.045164483549326985,7.198539325925697e-07,0.045183345402634245,0.00033004660307778266,0.045184550822733004
1.55,-0.04513026587892435,8.186543578071436e-06,0.0002510408876568171,0.045130964834015845,-0.04512936943024304,-6.640008924335779e-06,0.0003045932173688648,0.04513039780778738,2.3243285518503853e-06,-0.04516401685185434,0.0002548053723328003,0.04516473568365983,0.04513616382647445,9.834780571260637e-06,0.00021886901191203734,0.04513669555181931,0.04513440560388027,-1.227511427259742e-05,0.0002857926745236661,0.04513531208872738,8.103202454629697e-07,0.045146671513978553,0.00028608478025926587,0.04514757794111659
1.6,-0.045102556312632255,-9.343036224980245e-06,0.0003041379590649207,0.04510358270830194,-0.045101652145133286,-1.9691639597362146e-05,0.00030836355677532623,0.04510271058444739,2.3476247683618112e-06,-0.045135867141633756,0.00027156976817810374,0.04513668417459954,0.04510860040822706,-7.378422584025657e-06,0.00028539306412245224,0.04510950381495314,0.04510682462497906,-1.1260894068776395e-05,0.00028349792675141927,0.04510771691884687,8.36062480895217e-07,0.045115230122657834,0.00029245205841288424,0.0451161780066291
1.6500000000000001,-0.04507604537790916,-1.281283369423594e-05,0.00034302478605052755,0.0450773523743784,-0.04507507924555032,-1.6736027664747233e-05,0.00037585011533725066,0.04507664930311993,2.337942121677372e-06,-0.0451015544887845,0.00033838366343674764,0.04510282392793661,0.04508215090902379,-1.4481109183783758e-05,0.00032985669965457376,0.04508335996494521,0.04508038259195679,-4.566816794948636e-06,0.00037726692354489444,0.045081961423884584,8.114747531118261e-07,0.04508841637123062,0.0003720625373735409,0.04508995145324139
1.7000000000000002,-0.045050620439866795,1.1948216288046678e-06,0.0003446055717315488,0.04505193843159927,-0.045049688412214905,1.2820817961751558e-06,0.000361071910665256,0.045051135397524165,2.32203983863144e-06,-0.04506199838589042,0.0003280491402817276,0.04506319252072915,0.04505673189736292,-4.522204562817933e-06,0.0003215422238849186,0.045057879434377696,0.045054860260005825,5.956145696650594e-06,0.00035743133564203333,0.045056278426918735,6.872165658505293e-07,0.04507194823291183,0.00037460461031901815,0.04507350492913351
1.75,-0.04502590412693826,6.9017088311876685e-06,0.00029739214602164665,0.04502688676968834,-0.04502502024760435,5.421015969720607e-06,0.0002876510050033865,0.04502593942146321,2.5404283521268667e-06,-0.045036204341983854,0.0002641658543165448,0.04503697915696931,0.045032395288352234,-1.2185207900472506e-06,0.00029780796978950974,0.04503338002502223,0.04503051860868057,4.008718081927043e-06,0.0003110542822173379,0.04503159309865723,7.910625310030261e-07,0.04504425339464202,0.00030444714722266397,0.04504528224544665
1.8,-0.04500194156044825,-5.256107068135938e-06,0.0002822308208454416,0.04500282686757461,-0.0450010150640594,-8.342321392720413e-06,0.00028680499249489344,0.04500192977521906,2.7296317020031324e-06,-0.045024344758566315,0.0002493728908468107,0.04502503542727997,0.0450086560510119,-1.3770429296400266e-05,0.00024805665501581586,0.045009341710883874,0.04500681284449026,-9.832034154833025e-06,0.0002820682812143538,0.045007697803855023,9.350845502261703e-07,0.04500402176665386,0.0002919486177996866,0.04500496872616702
1.85,-0.04497857723578674,-1.0085139589779882e-05,0.0003352044073703375,0.04497982741030022,-0.04497769201635027,-1.4775128818699792e-05,0.00032475587357172486,0.044978866857664494,2.8044790463255254e-06,-0.04500444908050483,0.00029230052326623124,0.04500539839286789,0.0449853866850205,-1.7222970657648773e-05,0.00032779046729380923,0.04498658420487142,0.04498354886740907,-1.2957994233175896e-05,0.00031779999451497787,0.04498467331717224,9.380629575049491e-07,0.04497562327470739,0.00032348990092634367,0.0449767866298201
1.9000000000000001,-0.044955990882331986,3.877142060397319e-06,0.0003031601291980657,0.04495701321605432,-0.04495499717733775,-1.1296090174938644e-05,0.00028610009960683414,0.04495590897849907,2.828925692810458e-06,-0.04498153628417034,0.00023307249254278517,0.04498214020334886,0.044962579621325105,-3.735577739583107e-06,0.0003001518843177564,0.04496358161125735,0.044960899904114004,-1.0668153824333615e-05,0.00030330064083461394,0.04496192417230378,1.055553791826801e-06,0.04495430342042095,0.0003224337243232789,0.04495545974223871
1.9500000000000002,-0.04493340083005701,1.1375432958833363e-05,0.0003035720372870365,0.04493442773127155,-0.04493255903245519,-3.1924280123296657e-06,0.00026087321489187687,0.0449333164392627,2.8899103696744532e-06,-0.04495351814295612,0.00029354625120703304,0.04495447665341311,0.04494042981129809,7.146062995566638e-06,0.0002724130139446501,0.044941256007599434,0.044938537531159284,-4.123438380077005e-06,0.00031228220816093,0.04493962274674421,1.0501722788685545e-06,0.04493593658400119,0.00024545896741434703,0.044936606991281866
2.0,-0.04491154748394169,7.112397195208553e-06,0.0002436115362853819,0.04491220874739021,-0.04491059686267995,9.977610858486962e-06,0.00022413544140498232,0.044911157264214095,2.843727852308575e-06,-0.04491460547467119,0.00023931597397641724,0.04491524312711166,0.04491849098369727,1.2006762128535797e-05,0.00023733264383274388,0.04491911957283511,0.044916553229720435,1.1800113904669729e-05,0.0002966500967742647,0.04491753437757814,1.1489035825980872e-06,0.04492737940847835,0.0002805721990308818,0.044928255503549355
2.0500000000000003,-0.04488955047516302,-1.0310858728949265e-06,0.00029564824711547644,0.044890524064788655,-0.044888817727471775,1.131083526727592e-05,0.00022353272198172291,0.04488937571166451,3.052055182806157e-06,-0.04488755798494859,0.00025734435204638473,0.04488829577164512,0.04489696279246136,9.148282694937393e-06,0.00027578712307096964,0.04489781075081487,0.04489498482954657,1.4024911398458073e-05,0.0002993639142427895,0.044895985102194905,1.1603827248338018e-06,0.044907965319465504,0.00021416099617876938,0.04490847598631119
2.1,-0.044868383969442344,-1.0476053910909414e-06,0.00024303764511790504,0.04486904220533053,-0.04486748301503596,7.94072644442843e-06,0.00022679044713092011,0.044868056889802874,3.0561038153464892e-06,-0.044868848727276145,0.00022627355489834855,0.04486941937637044,0.04487546282979071,1.8997824877686753e-06,0.00020748051663099787,0.044875942507783415,0.04487352320178717,7.160873649603161e-06,0.0002551543904165676,0.04487424918126644,1.223219050313209e-06,0.0448820687559488,0.00023810403707758,0.04488270035149905
2.15,-0.04484695864048585,1.3112080700421273e-06,0.00023241399645224092,0.044847560884472434,-0.044846347200244274,6.16466232797339e-06,0.00015598323852117346,0.04484661889126781,3.1722186495386495e-06,-0.044852505772155826,0.00016323055213396387,0.04485280290369146,0.044854407220140224,-5.0339546042721395e-06,0.00021929453921165631,0.04485494356819318,0.04485247979167983,-3.3665712191321973e-06,0.00018372339113925662,0.044852856197585694,1.2473318632460986e-06,0.044858469879191176,0.00015210259768716483,0.04485872776459851
2.2,-0.04482585554762672,-2.615770465329768e-06,0.0002904819360134425,0.04482679680920892,-0.04482520769208875,-1.320228419001431e-07,0.00021692743562251593,0.04482573258931357,3.3058206252434275e-06,-0.04484147237665592,0.00022923172616451382,0.044842058416392154,0.04483331933967616,-1.006622180899086e-05,0.0002716617896014739,0.044834143512173075,0.044831440400658895,-1.2913553401716626e-05,0.0002748044848672748,0.04483228449078404,1.3513462646878325e-06,0.044831352061756924,0.00023895870815993092,0.04483198892281647
2.25,-0.04480506257290548,2.8474315561006374e-06,0.00024831669791014477,0.04480575076318109,-0.044804317939761695,3.2216473807227763e-06,0.00028652241682225466,0.04480523419782118,3.3444086673384277e-06,-0.044818368804453446,0.0003315239031973505,0.04481959506260031,0.044812429355333805,2.987749958549557e-08,0.00020894890892808604,0.04481291649038498,0.044810599283228836,-4.028328811855886e-06,0.0003438803753348374,0.04481191892858508,1.410047316394538e-06,0.04481331174443515,0.0003113095083624451,0.044814393057389046
2.3000000000000003,-0.04478425733309421,3.440333360097943e-06,0.0002983948594987851,0.044785251547857494,-0.04478355496881292,9.254355299725198e-06,0.0003349414226838654,0.04478480844041213,3.270194418369954e-06,-0.04479342242054285,0.00026951709408207236,0.04479423335992441,0.04479173737192177,1.3509499654951185e-05,0.00030634755363756483,0.04479278701002444,0.044789792168859144,1.4984338050361146e-05,0.0002723095722387825,0.04479062245116846,1.2944150785740627e-06,0.0448033019594396,0.00028022779773051454,0.0448041783292904
2.35,-0.044763597074718164,-6.307007581597726e-06,0.00032118783852297383,0.04476474979795683,-0.044762854615360226,3.4758579569963373e-06,0.00031616749879770367,0.04476397130823807,3.4570574767300855e-06,-0.04477689398821871,0.0002543643719747912,0.04477761660045288,0.044771114249313015,9.117710094486142e-06,0.0002671684457311585,0.04477191232498419,0.04476939995759244,1.8276279258877537e-05,0.0002657668838614846,0.04477019252384134,1.4770906894969782e-06,0.04477911585708494,0.00023817686281235595,0.04477974929967799
2.4000000000000004,-0.04474317648406917,-1.4429393629152206e-05,0.0002483369990393669,0.04474386797491979,-0.04474224469668009,-7.4912852284196285e-06,0.0002587445103579,0.044742993477622756,3.5386557497574245e-06,-0.04476221201544961,0.00021390092298068097,0.04476272322639673,0.04475072905271382,-5.5643939003147125e-06,0.0002160120832264134,0.04475125074153777,0.04474895354651487,2.024217182317045e-06,0.00026656968269467285,0.04474974756354869,1.608943470104304e-06,0.04474073889883101,0.00023941591552567587,0.044741379502454735
2.45,-0.04472260797833644,-1.237498765643354e-05,0.0002851226262130524,0.044723518560554475,-0.04472161768223071,-1.2296387018549333e-05,0.0003146996614358244,0.0447227266073263,3.594072914836488e-06,-0.044742158135761656,0.0002642442409581669,0.04474293857785542,0.04473032702036228,-9.999521104475662e-06,0.0002662833813289467,0.044731120734653476,0.044728430065112956,-7.547189490253459e-06,0.0002747455969376311,0.04472927451002091,1.6168387999865843e-06,0.0447144698811881,0.0002633609623456934,0.044715245480331796
2.5,-0.044702137090152166,7.845657820725393e-08,0.0002872942245124577,0.04470306028007871,-0.044701229521611374,-4.073205726255625e-06,0.00029632438633031555,0.04470221186335995,3.5977397905284647e-06,-0.04470923671164284,0.00026333995468474924,0.04471001239334627,0.04471001804245933,-4.5452971875192816e-07,0.0002821739420517666,0.04471090846423509,0.044708082834353124,1.6631105639319799e-06,0.0002720713314063872,0.04470891070355764,1.7128678432013038e-06,0.04470347521926499,0.00025498445874472253,0.04470420244996612
2.5500000000000003,-0.0446815520394965,3.1806674761631517e-06,0.00027641613176587754,0.04468240714926603,-0.04468070122518153,-6.496551472485719e-09,0.0002726371675558781,0.04468153301979592,3.83461778330485e-06,-0.04468263384912108,0.00023395771328615922,0.04468324650929608,0.04468990780678084,4.053739867337924e-06,0.00024417598097503657,0.04469057504800159,0.04468805469641257,6.290245196716171e-06,0.00025113181001445994,0.04468876077161625,1.9521867536272866e-06,0.044687243482187,0.0002386258471887004,0.044687880640529865
2.6,-0.0446614236849566,6.444115794910759e-06,0.00023285077972046153,0.04466203115152117,-0.04466052211651128,3.923788829391907e-06,0.0002518572533132257,0.044661232441476115,3.852232793200017e-06,-0.044661447211484795,0.00021041019363599034,0.044661943019908196,0.04466969929430942,7.660505280782104e-06,0.00024056013584328184,0.04467034769180027,0.044667836058526866,5.913864163709093e-06,0.00026823678912846205,0.044668641843022994,1.9946363366980373e-06,0.044669787516950166,0.00027225307099998375,0.044670617216719985
2.6500000000000004,-0.044640910972956915,7.213661552853617e-06,0.00025957687019806386,0.044641666240004076,-0.044640182968878506,5.194087648948393e-06,0.0002286689656796348,0.044640768944647025,4.074790310504284e-06,-0.04464399662121332,0.00020864102966022813,0.04464448434015204,0.04464964652962866,8.430539977233309e-06,0.00022664595451926672,0.044650222560290616,0.0446476633198456,5.6596816015996865e-06,0.00020825294471338296,0.04464814935966847,2.022891331526723e-06,0.04464788193926772,0.00019392821337582689,0.0446483031470046
2.7,-0.04462089315466786,-3.5163045392272625e-06,0.0002673448596564043,0.04462169418073082,-0.044620082735963074,-3.0604353138752045e-06,0.0002839999618275968,0.04462098663979509,3.992656932183536e-06,-0.04463376522490492,0.0002488057678813327,0.044634458867598835,0.04462939051205517,-2.633422182540812e-07,0.00026544421845020594,0.04463017990306534,0.04462745856839412,-2.428653470332165e-06,0.0003027066399816647,0.044628485247451326,2.0813496411907517e-06,0.0446179689796633,0.00031045025777087787,0.04461904906611932
