Time,Agent[1],Agent[2],Agent[3],Agent[4],Agent[5],Agent[6]
0.0,0.0,-0.06495190528383289,-0.0649519052838329,-9.184850993605149e-18,0.06495190528383284,0.06495190528383289
0.02,0.0016802296999159304,-0.06358400962696444,-0.0653452290014676,-0.0020045028524854334,0.06334038003409678,0.06558869711161477
0.04,0.004117159491137093,-0.0617350004038675,-0.06488648083068489,-0.0028314110450214573,0.06284389005148364,0.06697198207043029
0.06,0.007306011945221012,-0.05909068064967259,-0.06360072967898042,-0.0028299367286124225,0.0631275142584962,0.0690960498938331
0.08,0.01123843122367783,-0.055658530187101325,-0.0614953924371823,-0.0020080191120921825,0.06418295298827846,0.07195366239183619
0.1,0.015908020948535453,-0.05144588861043847,-0.058579607389886226,-0.0003754024045615324,0.06600184594492893,0.0755377569210717
0.12,0.021308780455964516,-0.04645979242958254,-0.05486243951934623,0.002058084065275455,0.06857582842828554,0.07984152460712152
0.14,0.02743516941891648,-0.040706923476075935,-0.05035282440438589,0.005282598485293858,0.07189660081129935,0.08485847713619349
0.16,0.03428216957160384,-0.034193553319762045,-0.04505950904390519,0.009288354632328473,0.07595599475270083,0.0905825105594407
0.18,0.04184534318225018,-0.026925492245782078,-0.03899099769931382,0.014065685549245827,0.08074603611791488,0.09700796626508604
0.2,0.050120888560044326,-0.018908042542402633,-0.03215550257338787,0.01960510290493759,0.08625900465921267,0.10412968929855838
0.22,0.0591056928508363,-0.010145955886581563,-0.02456089912632346,0.02589735214604092,0.09248749053777498,0.11194308423610747
0.24,0.06879738238633704,-0.0006433946136136875,-0.016214685818243677,0.0329334635756859,0.09942444779924774,0.12044416884005507
0.26,0.07919437085748181,0.009596103339763382,-0.007123948059458605,0.04070479951717883,0.10706324494016486,0.1296296257438956
0.28,0.09029590558676923,0.020569656022593547,0.0027046738541684954,0.049203097739443924,0.11539771272556258,0.13949685243354998
0.3,0.10210211217498316,0.032275065781696026,0.013265013044846577,0.05842051133666186,0.12442218943861441,0.15004400980754548
0.32,0.11461403779683682,0.0447108444803076,0.024551400818298486,0.06834964526708706,0.13413156376118798,0.16127006961380794
0.34,0.12783369341665515,0.05787623579065646,0.03655868811038066,0.07898358976597653,0.1445213155000922,0.17317486107481098
0.36,0.14176409518998895,0.07177123471096644,0.04928226382930308,0.09031595085500403,0.15558755438807698,0.1857591170261073
0.38,0.15640930531008526,0.08639660443865294,0.06271807030126382,0.1023408781760625,0.16732705720112626,0.19902451990616143
0.4,0.17177447254946376,0.10175389071121463,0.07686261601994936,0.11505309038108444,0.17973730344501754,0.21297374794845247
0.42,0.1878658727361605,0.11784543370444182,0.09171298589223316,0.12844789831200537,0.19281650987452534,0.22761052194008372
0.44,0.2046909493921113,0.13467437755442216,0.10726684916357654,0.14252122620611582,0.20656366411842267,0.24293965292512998
0.46,0.2222583547466538,0.15224467754557613,0.12352246519817647,0.15726963116266748,0.22097855769300215,0.2589670912460403
0.48,0.24057799132195726,0.17056110498131,0.1404786872800303,0.1726903211065663,0.23606181869619586,0.27569997733287677
0.5,0.25966105426803493,0.1896292497275893,0.15813496459292978,0.18878117148471804,0.2518149444843635,0.2931466946683055
0.52,0.27952007460363165,0.20945552039241594,0.1764913425294139,0.2055407409303679,0.2682403346441977,0.311316925376616
0.54,0.30016896349392463,0.23004714207606286,0.19554846147183366,0.22296828613084252,0.28534132458373684,0.3302217089077572
0.56,0.32162305766729155,0.25141215159820196,0.21530755418260175,0.24106377613462573,0.3031222200793954,0.3498735043129882
0.58,0.3438991660397075,0.2735593900788148,0.2357704419354676,0.25982790633516567,0.32158833313036134,0.37028625663759396
0.6,0.36701561757627166,0.29649849272033707,0.25693952951651644,0.2792621123708997,0.34074601948858046,0.39147546798849053
0.62,0.39099231037362026,0.32023987560860684,0.2788177992208594,0.2993685841847215,0.3606027182516163,0.41345827387106854
0.64,0.41585076189366194,0.3447947193209595,0.3014088039711298,0.320150280491014,0.3811669939278562,0.43625352543045165
0.66,0.441614160216325,0.37017494910069637,0.32471665968504276,0.34161094390507707,0.4024485814091696,0.45988187827823857
0.68,0.4683074161054007,0.39639321132931393,0.3487460370229258,0.36375511699840474,0.4244584343155384,0.48436588863675845
0.7000000000000001,0.49595721559534833,0.42346284600132145,0.37350215265209374,0.38658815955406284,0.44720877721026603,0.5097301175898561
0.72,0.5245920727054786,0.451397854882394,0.39899076017341967,0.41011626730979,0.4707131622234655,0.5360012442922927
0.74,0.5542423817688859,0.4802128650101906,0.425218140866394,0.43434649249239904,0.49498653066657144,0.5632081890594177
0.76,0.584940468724308,0.5099230871800474,0.45219109442359456,0.4592867664664122,0.520045280272139,0.5913822473357715
0.78,0.6167206405558516,0.5405442690454815,0.47991692986268303,0.4849459248422196,0.5459073387524461,0.620557235625152
0.8,0.6496192318751465,0.5720926424578929,0.5084034568252614,0.5113337354157963,0.5725922444379734,0.6507696505566717
0.8200000000000001,0.6836746474188024,0.6045848646721694,0.5376589774968198,0.5384609293426355,0.6001212348343421,0.6820588423606488
0.84,0.7189273989763778,0.6380379530571632,0.5676922794112389,0.5663392359840961,0.6285173440245535,0.7144672041355599
0.86,0.7554201349661623,0.6724692129742488,0.5985126294368075,0.5949814219054331,0.6578055099444312,0.7480403784016827
0.88,0.7931976605322975,0.7078961585255633,0.6301297692794335,0.6244013345515611,0.6880126926743212,0.7828274825583703
