Time,Agent[1],Agent[2],Agent[3],Agent[4],Agent[5],Agent[6]
0.0,5.0,5.0,5.000000000000001,5.0,5.000000000000001,5.0
0.02,4.987702454449518,4.993851353802292,5.00609987156937,5.012201599635116,5.006075292145899,4.99382471755111
0.04,4.975056339056719,4.987506592562962,5.012256301932867,5.024561947356478,5.012157851585083,4.987402324744507
0.06,4.962012216896081,4.980918956990789,5.018425790270021,5.037038711697002,5.018204894676729,4.980686196784725
0.08,4.948522251397512,4.974042824414602,5.024565634826803,5.049590105730879,5.024174245415108,4.9736310349380215
0.1,4.934540230823787,4.966833985370636,5.0306339712520565,5.062174930643241,5.030024582967698,4.966192875162494
0.12,4.9200215898062565,4.959249679481564,5.036589818050699,5.074752610728774,5.035715456919967,4.958329097049905
0.14,4.904923429634932,4.951248629695253,5.042393117893935,5.087283226553309,5.041207300698899,4.949998430943391
0.16,4.8892045370275765,4.942791075003328,5.048004777160119,5.099727546190771,5.046461443252483,4.9411609632699545
0.18,4.872825401443237,4.933838801606952,5.05338670364412,5.11204705454296,5.051440119019974,4.931778140155922
0.2,4.855748231014148,4.924355172532016,5.058501842404125,5.124203980753274,5.05610647623053,4.9218127694001215
0.22,4.8379369671772405,4.914305155701092,5.063314209721368,5.136161323728123,5.060424583570116,4.911229020885501
0.24,4.8193572980932675,4.903655350474039,5.0677889251536605,5.147882875781619,5.0643594352583206,4.899992425515433
0.26,4.799976670947938,4.892374012672667,5.071892241668064,5.159333244420274,5.06787695457794,4.888069872766182
0.28,4.779764303235188,4.88043107810759,5.075591573841544,5.170477872285005,5.070943995900975,4.875429606951959
0.3,4.758691193128251,4.867798184627121,5.078855524121002,5.181283055267735,5.073528345255164,4.862041222303854
0.32,4.7367301290491755,4.854448692709033,5.081653907136039,5.191715958819497,5.075598719475463,4.847875656968764
0.34,4.713855698552202,4.840357704616058,5.083957772058851,5.201744632466169,5.0771247639849255,4.832905186039421
0.36,4.690044296640781,4.82550208213525,5.085739423006156,5.21133802254697,5.078077049249566,4.817103413731789
0.38,4.665274133642099,4.809860462919761,5.086972437477991,5.22046598318964,5.07842706595186,4.800445264831615
0.4,4.639525242766804,4.7934132754491925,5.087631682827585,5.229099285534847,5.078147218927772,4.782906975537931
0.42,4.612779487484972,4.776142752621454,5.087693330755411,5.237209625221048,5.077210819912651,4.764466083837855
0.44,4.585020568852519,4.7580329439850395,5.087134869819118,5.244769628139563,5.07559207914208,4.745101419554324
0.46,4.556234032924861,4.7390697266157815,5.085935115949199,5.251752854468339,5.073266095854867,4.724793094216435
0.48,4.526407278396745,4.719240814636418,5.084074220958174,5.258133800991649,5.070208847746956,4.703522490911178
0.5,4.49552956460874,4.6985357673707835,5.081533679028726,5.263887901711887,5.066397179427154,4.681272254285353
0.52,4.463592020061587,4.676945996116996,5.07829633116377,5.268991526758813,5.0618087899283,4.658026280877789
0.54,4.430587651579442,4.654464769515724,5.074346367578744,5.273421979600941,5.056422219330986,4.6337697099745565
0.56,4.396511354261732,4.631087217480416,5.06966932801373,5.277157492563509,5.050216834561149,4.608488915193835
0.58,4.3613599223605855,4.6068103336462904,5.064252099940298,5.28017722065748,5.043172814428019,4.5821714970226415
0.6,4.325132061216322,4.581632976283843,5.058082914635193,5.282461233724393,5.035271133975022,4.554806276544794
0.62,4.287828400376903,4.555555867610713,5.051151341090422,5.283990506902787,5.026493548223471,4.526383290618338
0.64,4.249451508018126,4.528581591422943,5.043448277726739,5.284746909423154,5.016822575397243,4.496893788781389
0.66,4.21000590676912,4.500714588952895,5.034965941875305,5.284713191740193,5.006241479726431,4.466330232187841
0.68,4.169498091031879,4.471961152846606,5.025697856990167,5.283872971013499,4.994734253939103,4.4346862948988575
0.7000000000000001,4.127936545863303,4.442329419137925,5.015638837552535,5.282210714950787,4.982285601563092,4.401956867882245
0.72,4.08533176746292,4.411829357080834,5.004784971626509,5.279711724031343,4.968880919174275,4.368138066099906
0.74,4.0416962852780625,4.380472756684603,4.99313360102498,5.2763621121317525,4.954506278744207,4.333227239093077
0.76,3.9970446856998976,4.348273213779378,4.98068329904412,5.272148785581033,4.939148410258587,4.2972229855060835
0.78,3.9513936372772918,4.315246112422386,4.967433845725156,5.267059420678286,4.9227946847988395,4.260125172021106
0.8,3.9047619173197097,4.2814086044374875,4.95338620060305,5.261082439712801,4.905433098302503,4.221934957208642
0.8200000000000001,3.8571704396941455,4.246779585863541,4.93854247290346,5.254206985534454,4.8870522562443215,4.182654820830062
0.84,3.8086422835429667,4.211379670070298,4.922905889151995,5.246422894731134,4.8676413595090855,4.14228859915875
0.86,3.7592027225583577,4.175231157284712,4.90648075816327,5.237720669480156,4.847190191759827,4.1008415269134675
0.88,3.7088792543433997,4.138358000255965,4.8892724333819935,5.228091448151939,4.825689108641072,4.058320286419725
0.9,3.6577016292686326,4.100785765774823,4.871287272553961,5.2175269747572095,4.803129029196924,4.0147330646298425
0.92,3.605701878095339,4.062541591752505,4.852532594711967,5.206019567343308,4.779501429927964,3.970089618636643
0.9400000000000001,3.552914337482207,4.023654139556892,4.833016634469921,5.1935620854613616,4.754798341959809,3.9244013503056117
0.96,3.502265660047269,3.9841535413001012,4.812748493628313,5.180147896844115,4.72901235184974,3.877681390620725
0.98,3.4508345526335344,3.947202981275884,4.791738090105513,5.16577084345428,4.702136606616548,3.8299406529530167
1.0,3.401543553843131,3.9096344755976324,4.769996031332542,5.1504252070857435,4.6741648236427125,3.7811958667252275
1.02,3.354372297227024,3.8746136938026705,4.747533671248988,5.134105673949341,4.645091264959237,3.731018508596421
1.04,3.3096481776981244,3.842105473095047,4.7243629268123195,5.116807300447015,4.614910798052351,3.67943239369492
1.06,3.26697766610672,3.808938727229779,4.700496256056147,5.098525477467636,4.583614183909125,3.6268906439852877
1.08,3.2230827951523757,3.7779059666094796,4.675946679022381,5.079255896043703,4.551192493744349,3.572970326438748
1.1,3.181614892164675,3.7493572700258837,4.650723557849768,5.058994467510553,4.517642362558526,3.517700254534611
1.12,3.1421804650784275,3.720116954277939,4.6248407000108305,5.037737243555677,4.482955769093981,3.4611150005496114
1.1400000000000001,3.104760271098302,3.692973773646925,4.598312286004892,5.0154804782084295,4.4471251472040745,3.407198813442218
1.16,3.069678734832562,3.6682858226679302,4.571148246039167,4.992220546970704,4.409606557385823,3.3519327078045187
1.18,3.0332831576250494,3.642491417430202,4.543363168604276,4.967953868217094,4.370943998482824,3.2988904466068645
1.2,2.9992402627448627,3.6191580517223003,4.5149671738716854,4.942671430143744,4.330592373572384,3.2484541195960093
