u_r,u_theta,ro_i,agent_position_y[1],agent_position_y[2],agent_position_y[3],agent_position_y[4],agent_position_y[5],agent_position_y[6]
-0.09820137995030762,0.014694135375383615,4.806505947318782,5.0006188739984765,9.275775174489695,9.287428023012119,4.696737818963291,0.862958453020213,0.7214006613270465
-0.10117472961268217,0.015214578305100354,4.910893125687624,5.0006188739984765,9.275775174489695,9.287428023012119,4.696737818963291,0.862958453020213,0.7233128756482404
-0.12501704769594998,0.012280658379692173,4.921308398820697,5.000863909355781,9.275775174489695,9.287428023012119,4.696737818963291,0.862958453020213,0.7233128756482404
-0.12086359985214748,0.006866017002079127,4.9037217435922305,5.000863909355781,9.273734397686281,9.287428023012119,4.696737818963291,0.862958453020213,0.7233128756482404
-0.11705137791821842,0.006181558521797744,4.817581509074773,5.000863909355781,9.273734397686281,9.285288007293543,4.696737818963291,0.862958453020213,0.7233128756482404
-0.11304357726095181,-0.010211298575994489,4.582718796290227,5.000863909355781,9.273734397686281,9.285288007293543,4.697090956611618,0.862958453020213,0.7233128756482404
-0.11730832655112335,0.016569295603221866,4.810519667462205,5.000863909355781,9.273734397686281,9.285288007293543,4.697090956611618,0.8648067357464561,0.7233128756482404
-0.12069404270973039,0.01720323944053684,4.902850793580824,5.000863909355781,9.273734397686281,9.285288007293543,4.697090956611618,0.8648067357464561,0.7255865257351963
-0.14461088062567787,0.014227185900236097,4.906809583788647,5.001147527954123,9.273734397686281,9.285288007293543,4.697090956611618,0.8648067357464561,0.7255865257351963
-0.140373042218894,-0.01876031884817625,4.895607116729332,5.001147527954123,9.271100237812533,9.285288007293543,4.697090956611618,0.8648067357464561,0.7255865257351963
-0.13618145742099974,0.007831934941170692,4.8208884141724155,5.001147527954123,9.271100237812533,9.282794862678262,4.697090956611618,0.8648067357464561,0.7255865257351963
-0.13106641328836635,-0.0119627857152399,4.592418037361852,5.001147527954123,9.271100237812533,9.282794862678262,4.697502189900659,0.8648067357464561,0.7255865257351963
-0.1364335364648831,0.018446049442051034,4.814148075080171,5.001147527954123,9.271100237812533,9.282794862678262,4.697502189900659,0.8669611835477539,0.7255865257351963
-0.14017090976848282,0.019188491332564894,4.894414418954889,5.001147527954123,9.271100237812533,9.282794862678262,4.697502189900659,0.8669611835477539,0.7282214643764853
-0.1641302308262187,0.015890990777360104,4.891919408703901,5.001463959321795,9.271100237812533,9.282794862678262,4.697502189900659,0.8669611835477539,0.7282214643764853
-0.15983953089298325,-0.020212196897994,4.88714972539474,5.001463959321795,9.268109480270383,9.282794862678262,4.697502189900659,0.8669611835477539,0.7282214643764853
-0.15532638205009983,0.009726469539223747,4.823861643727635,5.001463959321795,9.268109480270383,9.279946741003444,4.697502189900659,0.8669611835477539,0.7282214643764853
-0.14913590226416307,-0.013715602504156179,4.601754711765923,5.001463959321795,9.268109480270383,9.279946741003444,4.697971384838127,0.8669611835477539,0.7282214643764853
-0.15557508059884148,0.020324297406860443,4.817390711841476,5.001463959321795,9.268109480270383,9.279946741003444,4.697971384838127,0.8694211133055135,0.7282214643764853
-0.15960336409207387,0.021167412506522515,4.885584800493965,5.001463959321795,9.268109480270383,9.279946741003444,4.697971384838127,0.8694211133055135,0.7312174728042363
-0.18357314886677656,0.01779580818171689,4.8766394414883525,5.00181789515595,9.268109480270383,9.279946741003444,4.697971384838127,0.8694211133055135,0.7312174728042363
-0.17926305521085487,-0.022137737166796918,4.878350563214506,5.00181789515595,9.264757618601553,9.279946741003444,4.697971384838127,0.8694211133055135,0.7312174728042363
-0.17448451034117016,0.011612773045742854,4.82650079100968,5.00181789515595,9.264757618601553,9.276744132972498,4.697971384838127,0.8694211133055135,0.7312174728042363
-0.16725022543086387,-0.01547211320282701,4.610727845321579,5.00181789515595,9.264757618601553,9.276744132972498,4.698498438055654,0.8694211133055135,0.7312174728042363
-0.17473102775438,0.022203827963231323,4.820247159853602,5.00181789515595,9.264757618601553,9.276744132972498,4.698498438055654,0.8721858115489423,0.7312174728042363
-0.17898944322601873,0.02314513279147768,4.876362777960438,5.00181789515595,9.264757618601553,9.276744132972498,4.698498438055654,0.8721858115489423,0.7345743391136434
-0.2029376953925192,0.019684327250211877,4.8609712912007605,5.0022088614330995,9.264757618601553,9.276744132972498,4.698498438055654,0.8721858115489423,0.7345743391136434
-0.19864086992012261,-0.02405012342926257,4.869210614995674,5.0022088614330995,9.26104494829134,9.276744132972498,4.698498438055654,0.8721858115489423,0.7345743391136434
-0.19365415922815493,0.013500525965088803,4.828805481603035,5.0022088614330995,9.26104494829134,9.273187477039462,4.698498438055654,0.8721858115489423,0.7345743391136434
-0.18540755938434392,-0.017232034974519365,4.619336501148431,5.0022088614330995,9.26104494829134,9.273187477039462,4.699083223977531,0.8721858115489423,0.7345743391136434
-0.19389944484654573,0.02408453913038979,4.822717041687686,5.0022088614330995,9.26104494829134,9.273187477039462,4.699083223977531,0.8752545333935589,0.7345743391136434
-0.19832718889281198,0.0251188338539966,4.866749231899941,5.0022088614330995,9.26104494829134,9.273187477039462,4.699083223977531,0.8752545333935589,0.7382917809558438
-0.2222219375261622,0.021566351541234804,4.84491660671343,5.002636563760752,9.26104494829134,9.273187477039462,4.699083223977531,0.8752545333935589,0.7382917809558438
-0.21797129569962684,-0.02595873519216398,4.859730920547847,5.002636563760752,9.256971709466036,9.273187477039462,4.699083223977531,0.8752545333935589,0.7382917809558438
-0.2128336558287383,0.015389310398566357,4.830775374794221,5.002636563760752,9.256971709466036,9.269277251744942,4.699083223977531,0.8752545333935589,0.7382917809558438
-0.20360607620381554,-0.018995232914601708,4.6275797797492135,5.002636563760752,9.256971709466036,9.269277251744942,4.699725597795401,0.8752545333935589,0.7382917809558438
-0.21307839709508167,0.025966246687388235,4.824800020395575,5.002636563760752,9.256971709466036,9.269277251744942,4.699725597795401,0.878626503455385,0.7382917809558438
-0.21761464767578134,0.02708851595593363,4.856745083659265,5.002636563760752,9.256971709466036,9.269277251744942,4.699725597795401,0.878626503455385,0.7423694731142199
-0.24142395140732953,0.02344143535188816,4.82847707692713,5.003100682222395,9.256971709466036,9.269277251744942,4.699725597795401,0.878626503455385,0.7423694731142199
-0.23725263807668487,-0.027863256244667265,4.849912553729194,5.003100682222395,9.252538181400709,9.269277251744942,4.699725597795401,0.878626503455385,0.7423694731142199
-0.2320213252728947,0.017279004489724876,4.832410163334498,5.003100682222395,9.252538181400709,9.265013972987264,4.699725597795401,0.878626503455385,0.7423694731142199
-0.2218439436537936,-0.020761566788322965,4.635456819093404,5.003100682222395,9.252538181400709,9.265013972987264,4.700425395382977,0.878626503455385,0.7423694731142199
-0.23226594823679705,0.02784879581914316,4.826495799527097,5.003100682222395,9.252538181400709,9.265013972987264,4.700425395382977,0.8823009156175031,0.7423694731142199
-0.2368498708438579,0.02905402160958969,4.846351295289084,5.003100682222395,9.252538181400709,9.265013972987264,4.700425395382977,0.8823009156175031,0.7468070460801132
-0.26054182180512614,0.02530943280334574,4.8116544305996225,5.003600877342943,9.252538181400709,9.265013972987264,4.700425395382977,0.8823009156175031,0.7468070460801132
-0.2564832085091127,-0.02976355818677096,4.839756622761446,5.003600877342943,9.247744680638498,9.265013972987264,4.700425395382977,0.8823009156175031,0.7468070460801132
-0.25121549133984034,0.019169478610071004,4.83370957346607,5.003600877342943,9.247744680638498,9.260398194078983,4.700425395382977,0.8823009156175031,0.7468070460801132
-0.2401193253707957,-0.022530895945785452,4.642966794697003,5.003600877342943,9.247744680638498,9.260398194078983,4.701182433309271,0.8823009156175031,0.7468070460801132
-0.251460160723035,0.029732029509875527,4.827804123142851,5.003600877342943,9.247744680638498,9.260398194078983,4.701182433309271,0.8862769331241621,0.7468070460801132
-0.256030914672373,0.031015199865627955,4.835568869452673,5.003600877342943,9.247744680638498,9.260398194078983,4.701182433309271,0.8862769331241621,0.7516040862292572
-0.27957364234201804,0.02717019083800048,4.794450436197096,5.0041367899081814,9.247744680638498,9.260398194078983,4.701182433309271,0.8862769331241621,0.7516040862292572
-0.2756613241473346,-0.031659509371636,4.8292642701319215,5.0041367899081814,9.242591560963103,9.260398194078983,4.701182433309271,0.8862769331241621,0.7516040862292572
-0.27041447661197837,0.02106060328681433,4.834673364935066,5.0041367899081814,9.242591560963103,9.25543050572709,4.701182433309271,0.8862769331241621,0.7516040862292572
-0.25843038105129545,-0.0243030794662541,4.650108919698905,5.0041367899081814,9.242591560963103,9.25543050572709,4.701996508855082,0.8862769331241621,0.7516040862292572
-0.2706590959237986,0.03161579080965938,4.828724775823857,5.0041367899081814,9.242591560963103,9.25543050572709,4.701996508855082,0.8905536886535164,0.7516040862292572
-0.27515584063876614,0.03297190001137702,4.824398849328884,5.0041367899081814,9.242591560963103,9.25543050572709,4.701996508855082,0.8905536886535164,0.7567601359404911
-0.29851751569104445,0.029023557185070475,4.776866901741545,5.0047080409421785,9.242591560963103,9.25543050572709,4.701996508855082,0.8905536886535164,0.7567601359404911
-0.29478530801288144,-0.033550978568762276,4.818436672500468,5.0047080409421785,9.237079213332583,9.25543050572709,4.701996508855082,0.8905536886535164,0.7567601359404911
-0.28961660264295747,0.02295224901905078,4.835301331001557,5.0047080409421785,9.237079213332583,9.250111536011689,4.701996508855082,0.8905536886535164,0.7567601359404911
-0.2767752666400128,-0.026077976150996194,4.656882444933851,5.0047080409421785,9.237079213332583,9.250111536011689,4.702867400029751,0.8905536886535164,0.7567601359404911
-0.2898608143304514,0.03349992273996141,4.829257582677939,5.0047080409421785,9.237079213332583,9.250111536011689,4.702867400029751,0.8951302843933603,0.7567601359404911
-0.294222715624588,0.03492397179424196,4.812842318511803,5.0047080409421785,9.237079213332583,9.250111536011689,4.702867400029751,0.8951302843933603,0.7622746937200103
-0.3173715537730996,0.030869380180469877,4.758905674655151,5.005314231679485,9.237079213332583,9.250111536011689,4.702867400029751,0.8951302843933603,0.7622746937200103
-0.31385348916833805,-0.03543783490501124,4.807275040603173,5.005314231679485,9.231208065810502,9.250111536011689,4.702867400029751,0.8951302843933603,0.7622746937200103
-0.3088201901253984,0.024844286294784294,4.835593298446302,5.005314231679485,9.231208065810502,9.24444195036129,4.702867400029751,0.8951302843933603,0.7622746937200103
-0.29515213451855044,-0.02785544453986029,4.6632866590019475,5.005314231679485,9.231208065810502,9.24444195036129,4.703794865588673,0.8951302843933603,0.7622746937200103
-0.30906337575852894,0.035384268310711696,4.829402409342816,5.005314231679485,9.231208065810502,9.24444195036129,4.703794865588673,0.9000057921186847,0.7622746937200103
-0.31322961211671296,0.03687126543458076,4.800900400907019,5.005314231679485,9.231208065810502,9.24444195036129,4.703794865588673,0.9000057921186847,0.7681472143291262
-0.3361338779534029,0.032707508783564536,4.740568641601688,5.005954943535952,9.231208065810502,9.24444195036129,4.703794865588673,0.9000057921186847,0.7681472143291262
-0.33286420288694063,-0.03731994787571419,4.795780619153046,5.005954943535952,9.224978583493767,9.24444195036129,4.703794865588673,0.9000057921186847,0.7681472143291262
-0.32802355905864805,0.02673658560301434,4.835549127574234,5.005954943535952,9.224978583493767,9.238422451524755,4.703794865588673,0.9000057921186847,0.7681472143291262
-0.31355913369435984,-0.029635342926402138,4.669320888334713,5.005954943535952,9.224978583493767,9.238422451524755,4.7047786450515545,0.9000057921186847,0.7681472143291262
-0.32826483955054,0.037268670533159826,4.8291591619859116,5.005954943535952,9.224978583493767,9.238422451524755,4.7047786450515545,0.9051792532710794,0.7681472143291262
-0.33217460840801116,0.03881363164474185,4.788574260624495,5.005954943535952,9.224978583493767,9.238422451524755,4.7047786450515545,0.9051792532710794,0.7743771089155959
-0.3548026192371688,0.03453779258921623,4.721857728324997,5.006629738077935,9.224978583493767,9.238422451524755,4.7047786450515545,0.9051792532710794,0.7743771089155959
-0.35181579082165165,-0.03919718735426911,4.783954686737675,5.006629738077935,9.218391268437188,9.238422451524755,4.7047786450515545,0.9051792532710794,0.7743771089155959
-0.3472250289165344,0.028629017446022895,4.83516871221467,5.006629738077935,9.218391268437188,9.232053779539907,4.7047786450515545,0.9051792532710794,0.7743771089155959
-0.33199440999001906,-0.03141752937308391,4.674984497257669,5.006629738077935,9.218391268437188,9.232053779539907,4.705818458721441,0.9051792532710794,0.7743771089155959
-0.3474632647787473,0.03915297243283692,4.828527787300857,5.006629738077935,9.218391268437188,9.232053779539907,4.705818458721441,0.910649679039961,0.7743771089155959
-0.3510557887974556,0.040750921647932196,4.775865101868092,5.006629738077935,9.218391268437188,9.232053779539907,4.705818458721441,0.910649679039961,0.7809637451485242
-0.37337591846446216,0.03636008183970048,4.702774899484596,5.007338156989757,9.218391268437188,9.232053779539907,4.705818458721441,0.910649679039961,0.7809637451485242
-0.37070660117370074,-0.0410694236015356,4.771798555713881,5.007338156989757,9.211446659574777,9.232053779539907,4.705818458721441,0.910649679039961,0.7809637451485242
-0.3664229188151077,0.030521452351684852,4.834451979718235,5.007338156989757,9.211446659574777,9.225336711698818,4.705818458721441,0.910649679039961,0.7809637451485242
-0.3504561062328052,-0.03320186172651752,4.680276888049437,5.007338156989757,9.211446659574777,9.225336711698818,4.7069140077045235,0.910649679039961,0.7809637451485242
-0.3666567104479103,0.04103701706254521,4.827508272500681,5.007338156989757,9.211446659574777,9.225336711698818,4.7069140077045235,0.916416050445604,0.7809637451485242
-0.369871243789647,0.04268298719710001,4.762774168821767,5.007338156989757,9.211446659574777,9.225336711698818,4.7069140077045235,0.916416050445604,0.7879064473568395
-0.39185192650422324,0.03817422743646281,4.683322158488487,5.008079722039274,9.211446659574777,9.225336711698818,4.7069140077045235,0.916416050445604,0.7879064473568395
-0.3895349888605753,-0.04293652727508416,4.759313572099403,5.008079722039274,9.204145332637815,9.225336711698818,4.7069140077045235,0.916416050445604,0.7879064473568395
-0.3856155476803499,0.03241376088588814,4.833398890950522,5.008079722039274,9.204145332637815,9.218272062509758,4.7069140077045235,0.916416050445604,0.7879064473568395
-0.3689423624445433,-0.034988197632701945,4.685197500997344,5.008079722039274,9.204145332637815,9.218272062509758,4.708064973930744,0.916416050445604,0.7879064473568395
-0.38584323569797313,0.04292064751534177,4.8261006453076885,5.008079722039274,9.204145332637815,9.218272062509758,4.708064973930744,0.9224773184239541,0.7879064473568395
-0.38861907029373877,0.044609680593838325,4.749302745532442,5.008079722039274,9.204145332637815,9.218272062509758,4.708064973930744,0.9224773184239541,0.7952044966713435
-0.4102288044474518,0.03998008095163511,4.663501547323198,5.008853935041397,9.204145332637815,9.218272062509758,4.708064973930744,0.9224773184239541,0.7952044966713435
-0.4082993156834458,-0.04479836943811655,4.746501115461635,5.008853935041397,9.196487900069672,9.218272062509758,4.708064973930744,0.9224773184239541,0.7952044966713435
-0.40480123441583726,0.034305813664904074,4.832009440282454,5.008853935041397,9.196487900069672,9.210860683655845,4.708064973930744,0.9224773184239541,0.7952044966713435
-0.38745131603171434,-0.03677639455230318,4.689745814449509,5.008853935041397,9.196487900069672,9.210860683655845,4.709271020175214,0.9224773184239541,0.7952044966713435
-0.405020900006682,0.044803706937506044,4.824304973939996,5.008853935041397,9.196487900069672,9.210860683655845,4.709271020175214,0.9288324039131979,0.7952044966713435
-0.40729737182174625,0.04653085470729238,4.735452155789613,5.008853935041397,9.196487900069672,9.210860683655845,4.709271020175214,0.9288324039131979,0.8028571311703352
-0.42850472379953475,0.04177749463936782,4.643315146381149,5.0096602778194095,9.196487900069672,9.210860683655845,4.709271020175214,0.9288324039131979,0.8028571311703352
-0.42699795049401224,-0.04665482156824779,4.73336259880342,5.0096602778194095,9.188475010937463,9.210860683655845,4.709271020175214,0.9288324039131979,0.8028571311703352
-0.4239782980703393,0.03619748136791518,4.830283655577356,5.0096602778194095,9.188475010937463,9.203103463950358,4.709271020175214,0.9288324039131979,0.8028571311703352
-0.4059811019758044,-0.03856630977593695,4.693921344863426,5.0096602778194095,9.188475010937463,9.203103463950358,4.710531790080441,0.9288324039131979,0.8028571311703352
-0.4241877633921156,0.04668603854152574,4.822121367094747,5.0096602778194095,9.188475010937463,9.203103463950358,4.710531790080441,0.9354801979420672,0.8028571311703352
-0.4259042586862225,0.04844636299311784,4.721223763001694,5.0096602778194095,9.188475010937463,9.203103463950358,4.710531790080441,0.9354801979420672,0.8108635460288063
-0.4466778666717051,0.04356632144692671,4.622765074285399,5.010498212163905,9.188475010937463,9.203103463950358,4.710531790080441,0.9354801979420672,0.8108635460288063
-0.44562926936075503,-0.04850575556598899,4.719899468445957,5.010498212163905,9.180107350840496,9.203103463950358,4.710531790080441,0.9354801979420672,0.8108635460288063
-0.4431450580053379,0.0380886347494891,4.8282215981747365,5.010498212163905,9.180107350840496,9.195001329288772,4.710531790080441,0.9354801979420672,0.8108635460288063
-0.4245298530238776,-0.04035780043949144,4.697723646850992,5.010498212163905,9.180107350840496,9.195001329288772,4.711846908179398,0.9354801979420672,0.8108635460288063
-0.44334188661511104,0.04856748561902505,4.81954997392797,5.010498212163905,9.180107350840496,9.195001329288772,4.711846908179398,0.9424195617198505,0.8108635460288063
-0.4444378481972848,0.050356059512437844,4.706618970069139,5.010498212163905,9.180107350840496,9.195001329288772,4.711846908179398,0.9424195617198505,0.8192228936712079
-0.4647464259716211,0.04534641502557212,4.601853487711829,5.011367179789182,9.180107350840496,9.195001329288772,4.711846908179398,0.9424195617198505,0.8192228936712079
-0.46419165573457694,-0.05035104376297795,4.7061132039088305,5.011367179789182,9.171385641815586,9.195001329288772,4.711846908179398,0.9424195617198505,0.8192228936712079
-0.46229983406244923,0.039979144652180665,4.8258233628707785,5.011367179789182,9.171385641815586,9.18655524259748,4.711846908179398,0.9424195617198505,0.8192228936712079
-0.44309569987935415,-0.04215072353944572,4.701152313220011,5.011367179789182,9.171385641815586,9.18655524259748,4.713215979919423,0.9424195617198505,0.8192228936712079
-0.46248133138156927,0.05044789155371123,4.816590984031107,5.011367179789182,9.171385641815586,9.18655524259748,4.713215979919423,0.9496493267280858,0.8192228936712079
-0.4628962648589743,0.05225979895084043,4.6916392192543706,5.011367179789182,9.171385641815586,9.18655524259748,4.713215979919423,0.9496493267280858,0.8279342839277828
-0.48270860559305107,0.047117629741198014,4.5805825812088505,5.012266602286888,9.171385641815586,9.18655524259748,4.713215979919423,0.9496493267280858,0.8279342839277828
-0.4826835006138206,-0.05219055892995917,4.692005317787179,5.012266602286888,9.162310642239227,9.18655524259748,4.713215979919423,0.9496493267280858,0.8279342839277828
-0.4814409467307343,0.0418688820190806,4.8230890778955136,5.012266602286888,9.162310642239227,9.177766203779248,4.713215979919423,0.9496493267280858,0.8279342839277828
-0.46167677139297647,-0.04394493594822532,4.7042069750121325,5.012266602286888,9.162310642239227,9.177766203779248,4.714638591686956,0.9496493267280858,0.8279342839277828
-0.4816041605446238,0.05232709983425902,4.813244627404178,5.012266602286888,9.162310642239227,9.177766203779248,4.714638591686956,0.9571682948139065,0.8279342839277828
-0.48127764056493333,0.05415743663742364,4.676285992048545,5.012266602286888,9.162310642239227,9.177766203779248,4.714638591686956,0.9571682948139065,0.8369967841944594
-0.5005626206046547,0.048879820684727085,4.558954587014714,5.013195881076744,9.162310642239227,9.177766203779248,4.714638591686956,0.9571682948139065,0.8369967841944594
-0.5011032027086478,-0.05402417428446593,4.677577355626053,5.013195881076744,9.152883146726664,9.177766203779248,4.714638591686956,0.9571682948139065,0.8369967841944594
-0.5005667173138785,0.04375771790651707,4.820018904886719,5.013195881076744,9.152883146726664,9.168635249655376,4.714638591686956,0.9571682948139065,0.8369967841944594
-0.4802711947539445,-0.04574029442956544,4.706887301537237,5.013195881076744,9.152883146726664,9.168635249655376,4.716114310833133,0.9571682948139065,0.8369967841944594
-0.5007084383066546,0.05420495406717436,4.809511174425593,5.013195881076744,9.152883146726664,9.168635249655376,4.716114310833133,0.9649752382850134,0.8369967841944594
-0.49958011479338355,0.056048828563869516,4.6605608090351796,5.013195881076744,9.152883146726664,9.168635249655376,4.716114310833133,0.9649752382850134,0.8464094195963039
-0.5183066974378476,0.05063284368226805,4.536971774872476,5.014154397354113,9.152883146726664,9.168635249655376,4.716114310833133,0.9649752382850134,0.8464094195963039
-0.5194491686047663,-0.05585176349821461,4.662830895791978,5.014154397354113,9.143103986027889,9.168635249655376,4.716114310833133,0.9649752382850134,0.8464094195963039
-0.5196754680972269,0.0456455234966704,4.816613038860486,5.014154397354113,9.143103986027889,9.159163453904611,4.716114310833133,0.9649752382850134,0.8464094195963039
-0.4988770956812032,-0.04753665565391394,4.709193000404251,5.014154397354113,9.143103986027889,9.159163453904611,4.7176426857002145,0.9649752382850134,0.8464094195963039
-0.5197922304211325,0.05608129798964042,4.805390935818625,5.014154397354113,9.143103986027889,9.159163453904611,4.7176426857002145,0.9730689000062392,0.8464094195963039
-0.517801834801389,0.05793383140355649,4.644465229750703,5.014154397354113,9.143103986027889,9.159163453904611,4.7176426857002145,0.9730689000062392,0.8561711731545204
-0.535939074073739,0.05237655530499576,4.51463645184272,5.015141512034232,9.143103986027889,9.159163453904611,4.7176426857002145,0.9730689000062392,0.8561711731545204
-0.5377198129264884,-0.05767320070417992,4.647767549341737,5.015141512034232,9.132974026920579,9.159163453904611,4.7176426857002145,0.9730689000062392,0.8561711731545204
-0.5387655225146571,0.047532170110338806,4.8128717081784975,5.015141512034232,9.132974026920579,9.149351926998811,4.7176426857002145,0.9730689000062392,0.8561711731545204
-0.5174925986148634,-0.049333876213802905,4.711123817548375,5.015141512034232,9.132974026920579,9.149351926998811,4.71922324564888,0.9730689000062392,0.8561711731545204
-0.5388536043942759,0.057955975482256845,4.8008842626145025,5.015141512034232,9.132974026920579,9.149351926998811,4.71922324564888,0.9814479934976795,0.8561711731545204
-0.5359409558183877,0.05981230253074626,4.628000852541929,5.015141512034232,9.132974026920579,9.149351926998811,4.71922324564888,0.9814479934976795,0.8662809859569952
-0.5534580002291323,0.05411081287875295,4.4919509621141165,5.016156565692846,9.132974026920579,9.149351926998811,4.71922324564888,0.9814479934976795,0.8662809859569952
-0.5559135584991097,-0.05948836050334416,4.632388959888446,5.016156565692846,9.122494172100016,9.149351926998811,4.71922324564888,0.9814479934976795,0.8662809859569952
-0.5578352053152731,0.04941752921965173,4.808795174511997,5.016156565692846,9.122494172100016,9.13920181613536,4.71922324564888,0.9814479934976795,0.8662809859569952
-0.5361158269077384,-0.05113181263929644,4.712679537254746,5.016156565692846,9.122494172100016,9.13920181613536,4.720855501086359,0.9814479934976795,0.8662809859569952
-0.557890629686503,0.05982883058179389,4.795991546112161,5.016156565692846,9.122494172100016,9.13920181613536,4.720855501086359,0.9901112030343532,0.8662809859569952
